 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  27. 1.2022    Time:  16:13:57
 Units: L = cm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      434  0.3005641E+02  0.13786E-01    2      985    -4    -5     T
      435  0.3007433E+02  0.17922E-01    2      987    -4    -5     T
      436  0.3009763E+02  0.23298E-01    2      989    -4    -5     T
      437  0.3012791E+02  0.30287E-01    2      991    -4    -5     T
      438  0.3016729E+02  0.39374E-01    2      993    -4    -5     T
      439  0.3021847E+02  0.51186E-01    2      995    -4    -5     T
      440  0.3028501E+02  0.66542E-01    2      997    -4    -5     T
      441  0.3037439E+02  0.89373E-01    3     1000    -4    -5     T
      442  0.3047866E+02  0.10427E+00    2     1002    -4    -5     T
      443  0.3060899E+02  0.13034E+00    2     1004    -4    -5     T
      444  0.3080450E+02  0.19550E+00    2     1006    -4    -5     T
      445  0.3100000E+02  0.19550E+00    3     1009    -4    -5     T
      446  0.3100100E+02  0.10000E-02    2     1011    -4    -5     T
      447  0.3100230E+02  0.13000E-02    2     1013    -4    -5     T
      448  0.3100399E+02  0.16900E-02    2     1015    -4    -5     T
      449  0.3100619E+02  0.21970E-02    2     1017    -4    -5     T
      450  0.3100904E+02  0.28561E-02    2     1019    -4    -5     T
      451  0.3101276E+02  0.37129E-02    2     1021    -4    -5     T
      452  0.3101758E+02  0.48268E-02    2     1023    -4    -5     T
      453  0.3102386E+02  0.62749E-02    2     1025    -4    -5     T
      454  0.3103201E+02  0.81573E-02    2     1027    -4    -5     T
      455  0.3104262E+02  0.10604E-01    2     1029    -4    -5     T
      456  0.3105641E+02  0.13786E-01    2     1031    -4    -5     T
      457  0.3107433E+02  0.17922E-01    2     1033    -4    -5     T
      458  0.3109763E+02  0.23298E-01    2     1035    -4    -5     T
      459  0.3112791E+02  0.30287E-01    2     1037    -4    -5     T
      460  0.3116729E+02  0.39374E-01    2     1039    -4    -5     T
      461  0.3121847E+02  0.51186E-01    2     1041    -4    -5     T
      462  0.3128501E+02  0.66542E-01    2     1043    -4    -5     T
      463  0.3137439E+02  0.89373E-01    2     1045    -4    -5     T
      464  0.3147866E+02  0.10427E+00    2     1047    -4    -5     T
      465  0.3160899E+02  0.13034E+00    2     1049    -4    -5     T
      466  0.3180450E+02  0.19550E+00    2     1051    -4    -5     T
      467  0.3200000E+02  0.19550E+00    2     1053    -4    -5     T
      468  0.3200100E+02  0.10000E-02    2     1055    -4    -5     T
      469  0.3200230E+02  0.13000E-02    2     1057    -4    -5     T
      470  0.3200399E+02  0.16900E-02    2     1059    -4    -5     T
      471  0.3200619E+02  0.21970E-02    2     1061    -4    -5     T
      472  0.3200904E+02  0.28561E-02    2     1063    -4    -5     T
      473  0.3201276E+02  0.37129E-02    2     1065    -4    -5     T
      474  0.3201758E+02  0.48268E-02    2     1067    -4    -5     T
      475  0.3202386E+02  0.62749E-02    2     1069    -4    -5     T
      476  0.3203201E+02  0.81573E-02    2     1071    -4    -5     T
      477  0.3204262E+02  0.10604E-01    2     1073    -4    -5     T
      478  0.3205641E+02  0.13786E-01    2     1075    -4    -5     T
      479  0.3207433E+02  0.17922E-01    2     1077    -4    -5     T
      480  0.3209763E+02  0.23298E-01    2     1079    -4    -5     T
      481  0.3212791E+02  0.30287E-01    2     1081    -4    -5     T
      482  0.3216729E+02  0.39374E-01    2     1083    -4    -5     T
      483  0.3221847E+02  0.51186E-01    2     1085    -4    -5     T
      484  0.3228501E+02  0.66542E-01    2     1087    -4    -5     T
      485  0.3237439E+02  0.89373E-01    2     1089    -4    -5     T
      486  0.3247866E+02  0.10427E+00    2     1091    -4    -5     T
      487  0.3260899E+02  0.13034E+00    2     1093    -4    -5     T
      488  0.3280450E+02  0.19550E+00    2     1095    -4    -5     T
      489  0.3300000E+02  0.19550E+00    2     1097    -4    -5     T
      490  0.3300100E+02  0.10000E-02    2     1099    -4    -5     T
      491  0.3300230E+02  0.13000E-02    2     1101    -4    -5     T
      492  0.3300399E+02  0.16900E-02    2     1103    -4    -5     T
      493  0.3300619E+02  0.21970E-02    2     1105    -4    -5     T
      494  0.3300904E+02  0.28561E-02    2     1107    -4    -5     T
      495  0.3301276E+02  0.37129E-02    2     1109    -4    -5     T
      496  0.3301758E+02  0.48268E-02    2     1111    -4    -5     T
      497  0.3302386E+02  0.62749E-02    2     1113    -4    -5     T
      498  0.3303201E+02  0.81573E-02    2     1115    -4    -5     T
      499  0.3304262E+02  0.10604E-01    2     1117    -4    -5     T
      500  0.3305641E+02  0.13786E-01    2     1119    -4    -5     T
      501  0.3307433E+02  0.17922E-01    2     1121    -4    -5     T
      502  0.3309763E+02  0.23298E-01    2     1123    -4    -5     T
      503  0.3312791E+02  0.30287E-01    2     1125    -4    -5     T
      504  0.3316729E+02  0.39374E-01    2     1127    -4    -5     T
      505  0.3321847E+02  0.51186E-01    2     1129    -4    -5     T
      506  0.3328501E+02  0.66542E-01    2     1131    -4    -5     T
      507  0.3337439E+02  0.89373E-01    2     1133    -4    -5     T
      508  0.3347866E+02  0.10427E+00    2     1135    -4    -5     T
      509  0.3360899E+02  0.13034E+00    2     1137    -4    -5     T
      510  0.3380450E+02  0.19550E+00    2     1139    -4    -5     T
      511  0.3400000E+02  0.19550E+00    2     1141    -4    -5     T
      512  0.3400100E+02  0.10000E-02    2     1143    -4    -5     T
      513  0.3400230E+02  0.13000E-02    2     1145    -4    -5     T
      514  0.3400399E+02  0.16900E-02    2     1147    -4    -5     T
      515  0.3400619E+02  0.21970E-02    2     1149    -4    -5     T
      516  0.3400904E+02  0.28561E-02    2     1151    -4    -5     T
      517  0.3401276E+02  0.37129E-02    2     1153    -4    -5     T
      518  0.3401758E+02  0.48268E-02    2     1155    -4    -5     T
      519  0.3402386E+02  0.62749E-02    2     1157    -4    -5     T
      520  0.3403201E+02  0.81573E-02    2     1159    -4    -5     T
      521  0.3404262E+02  0.10604E-01    2     1161    -4    -5     T
      522  0.3405641E+02  0.13786E-01    2     1163    -4    -5     T
      523  0.3407433E+02  0.17922E-01    2     1165    -4    -5     T
      524  0.3409763E+02  0.23298E-01    2     1167    -4    -5     T
      525  0.3412791E+02  0.30287E-01    2     1169    -4    -5     T
      526  0.3416729E+02  0.39374E-01    2     1171    -4    -5     T
      527  0.3421847E+02  0.51186E-01    2     1173    -4    -5     T
      528  0.3428501E+02  0.66542E-01    2     1175    -4    -5     T
      529  0.3437439E+02  0.89373E-01    2     1177    -4    -5     T
      530  0.3447866E+02  0.10427E+00    2     1179    -4    -5     T
      531  0.3460899E+02  0.13034E+00    2     1181    -4    -5     T
      532  0.3480450E+02  0.19550E+00    2     1183    -4    -5     T
      533  0.3500000E+02  0.19550E+00    2     1185    -4    -5     T
      534  0.3500100E+02  0.10000E-02    2     1187    -4    -5     T
      535  0.3500230E+02  0.13000E-02    2     1189    -4    -5     T
      536  0.3500399E+02  0.16900E-02    2     1191    -4    -5     T
      537  0.3500619E+02  0.21970E-02    2     1193    -4    -5     T
      538  0.3500904E+02  0.28561E-02    2     1195    -4    -5     T
      539  0.3501276E+02  0.37129E-02    2     1197    -4    -5     T
      540  0.3501758E+02  0.48268E-02    2     1199    -4    -5     T
      541  0.3502386E+02  0.62749E-02    2     1201    -4    -5     T
      542  0.3503201E+02  0.81573E-02    2     1203    -4    -5     T
      543  0.3504262E+02  0.10604E-01    2     1205    -4    -5     T
      544  0.3505641E+02  0.13786E-01    2     1207    -4    -5     T
      545  0.3507433E+02  0.17922E-01    2     1209    -4    -5     T
      546  0.3509763E+02  0.23298E-01    2     1211    -4    -5     T
      547  0.3512791E+02  0.30287E-01    2     1213    -4    -5     T
      548  0.3516729E+02  0.39374E-01    2     1215    -4    -5     T
      549  0.3521847E+02  0.51186E-01    2     1217    -4    -5     T
      550  0.3528501E+02  0.66542E-01    2     1219    -4    -5     T
      551  0.3537439E+02  0.89373E-01    2     1221    -4    -5     T
      552  0.3547866E+02  0.10427E+00    2     1223    -4    -5     T
      553  0.3560899E+02  0.13034E+00    2     1225    -4    -5     T
      554  0.3580450E+02  0.19550E+00    2     1227    -4    -5     T
      555  0.3600000E+02  0.19550E+00    2     1229    -4    -5     T
      556  0.3625000E+02  0.25000E+00    3     1232    -4    -5     T
      557  0.3662500E+02  0.37500E+00    2     1234    -4    -5     T
      558  0.3700000E+02  0.37500E+00    2     1236    -4    -5     T
      559  0.3750000E+02  0.50000E+00    2     1238    -4    -5     T
      560  0.3800000E+02  0.50000E+00    2     1240    -4    -5     T
      561  0.3850000E+02  0.50000E+00    3     1243    -4    -5     T
      562  0.3900000E+02  0.50000E+00    2     1245    -4    -5     T
      563  0.4000000E+02  0.10000E+01    2     1247    -4    -5     T
      564  0.4100000E+02  0.10000E+01    2     1249    -4    -5     T
      565  0.4100100E+02  0.10000E-02    2     1251    -4    -5     T
      566  0.4100230E+02  0.13000E-02    2     1253    -4    -5     T
      567  0.4100399E+02  0.16900E-02    2     1255    -4    -5     T
      568  0.4100619E+02  0.21970E-02    2     1257    -4    -5     T
      569  0.4100904E+02  0.28561E-02    2     1259    -4    -5     T
      570  0.4101276E+02  0.37129E-02    2     1261    -4    -5     T
      571  0.4101758E+02  0.48268E-02    2     1263    -4    -5     T
      572  0.4102386E+02  0.62749E-02    2     1265    -4    -5     T
      573  0.4103201E+02  0.81573E-02    2     1267    -4    -5     T
      574  0.4104262E+02  0.10604E-01    2     1269    -4    -5     T
      575  0.4105641E+02  0.13786E-01    2     1271    -4    -5     T
      576  0.4107433E+02  0.17922E-01    2     1273    -4    -5     T
      577  0.4109763E+02  0.23298E-01    2     1275    -4    -5     T
      578  0.4112791E+02  0.30287E-01    2     1277    -4    -5     T
      579  0.4116729E+02  0.39374E-01    2     1279    -4    -5     T
      580  0.4121847E+02  0.51186E-01    2     1281    -4    -5     T
      581  0.4128501E+02  0.66542E-01    2     1283    -4    -5     T
      582  0.4137439E+02  0.89373E-01    2     1285    -4    -5     T
      583  0.4147866E+02  0.10427E+00    2     1287    -4    -5     T
      584  0.4160899E+02  0.13034E+00    2     1289    -4    -5     T
      585  0.4180450E+02  0.19550E+00    2     1291    -4    -5     T
      586  0.4200000E+02  0.19550E+00    2     1293    -4    -5     T
      587  0.4225000E+02  0.25000E+00    2     1295    -4    -5     T
      588  0.4262500E+02  0.37500E+00    2     1297    -4    -5     T
      589  0.4300000E+02  0.37500E+00    2     1299    -4    -5     T
      590  0.4350000E+02  0.50000E+00    2     1301    -4    -5     T
      591  0.4400000E+02  0.50000E+00    2     1303    -4    -5     T
      592  0.4450000E+02  0.50000E+00    2     1305    -4    -5     T
      593  0.4500000E+02  0.50000E+00    2     1307    -4    -5     T
      594  0.4600000E+02  0.10000E+01    4     1311    -4    -5     T
      595  0.4700000E+02  0.10000E+01    2     1313    -4    -5     T
      596  0.4800000E+02  0.10000E+01    2     1315    -4    -5     T
      597  0.4900000E+02  0.10000E+01    2     1317    -4    -5     T
      598  0.5000000E+02  0.10000E+01    2     1319    -4    -5     T
      599  0.5100000E+02  0.10000E+01    3     1322    -4    -5     T
      600  0.5200000E+02  0.10000E+01    2     1324    -4    -5     T
      601  0.5300000E+02  0.10000E+01    2     1326    -4    -5     T
      602  0.5400000E+02  0.10000E+01    3     1329    -4    -5     T
      603  0.5500000E+02  0.10000E+01    2     1331    -4    -5     T
      604  0.5600000E+02  0.10000E+01    2     1333    -4    -5     T
      605  0.5600100E+02  0.10000E-02    2     1335    -4    -5     T
      606  0.5600230E+02  0.13000E-02    2     1337    -4    -5     T
      607  0.5600399E+02  0.16900E-02    2     1339    -4    -5     T
      608  0.5600619E+02  0.21970E-02    2     1341    -4    -5     T
      609  0.5600904E+02  0.28561E-02    2     1343    -4    -5     T
      610  0.5601276E+02  0.37129E-02    2     1345    -4    -5     T
      611  0.5601758E+02  0.48268E-02    2     1347    -4    -5     T
      612  0.5602386E+02  0.62749E-02    2     1349    -4    -5     T
      613  0.5603202E+02  0.81573E-02    2     1351    -4    -5     T
      614  0.5604262E+02  0.10604E-01    2     1353    -4    -5     T
      615  0.5605641E+02  0.13786E-01    2     1355    -4    -5     T
      616  0.5607433E+02  0.17922E-01    2     1357    -4    -5     T
      617  0.5609763E+02  0.23298E-01    2     1359    -4    -5     T
      618  0.5612791E+02  0.30287E-01    2     1361    -4    -5     T
      619  0.5616729E+02  0.39374E-01    2     1363    -4    -5     T
      620  0.5621847E+02  0.51186E-01    2     1365    -4    -5     T
      621  0.5628501E+02  0.66542E-01    2     1367    -4    -5     T
      622  0.5637439E+02  0.89373E-01    2     1369    -4    -5     T
      623  0.5647866E+02  0.10427E+00    2     1371    -4    -5     T
      624  0.5660899E+02  0.13034E+00    2     1373    -4    -5     T
      625  0.5680450E+02  0.19550E+00    2     1375    -4    -5     T
      626  0.5700000E+02  0.19550E+00    2     1377    -4    -5     T
      627  0.5725000E+02  0.25000E+00    3     1380    -4    -5     T
      628  0.5762500E+02  0.37500E+00    2     1382    -4    -5     T
      629  0.5800000E+02  0.37500E+00    2     1384    -4    -5     T
      630  0.5850000E+02  0.50000E+00    2     1386    -4    -5     T
      631  0.5900000E+02  0.50000E+00    2     1388    -4    -5     T
      632  0.5950000E+02  0.50000E+00    2     1390    -4    -5     T
      633  0.6000000E+02  0.50000E+00    2     1392    -4    -5     T
      634  0.6033333E+02  0.33333E+00    2     1404    -4    -5     T
      635  0.6066667E+02  0.33333E+00    2     1406    -4    -5     T
      636  0.6100000E+02  0.33333E+00    2     1408     4    -5     T
      637  0.6150000E+02  0.50000E+00    2     1410     4    -5     T
      638  0.6200000E+02  0.50000E+00    2     1412     4    -5     T
      639  0.6300000E+02  0.10000E+01    2     1414     4    -5     T
      640  0.6300100E+02  0.10000E-02    2     1416    -4    -5     T
      641  0.6300230E+02  0.13000E-02   10     1426    -4    -5     T
      642  0.6300321E+02  0.91000E-03   10     1436    -4    -5     T
